acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.0466117635369,0.0968765243888,-1.03201520443,61.2913780212,,,,,-1.02,-1.63,-3.43,60.9144351482
-0.0535479262471,0.0908051803708,-1.02472877502,61.2938201427,,,,,-2.26,-2.42,-2.9,60.9148001671
-0.0451173037291,0.0777100399137,-1.00776612759,61.296216011,,,,,-1.51,-3.72,-2.71,60.9151651859
-0.0472254008055,0.084162004292,-0.984001398087,61.2986149788,,,,,0.11,-4.68,-2.83,60.9160761833
-0.0552579462528,0.0890991538763,-0.995871067047,61.3010179996,,,,,-0.76,-2.5,-2.87,60.9164731503
-0.0484409034252,0.0610558986664,-1.00724959373,61.3411450386,,,,,-0.75,-1.39,-2.39,60.9168400764
-0.0329162031412,0.0640985220671,-0.994594812393,61.3435750008,,,,,0.18,-2.35,-2.15,60.9172050953
-0.0283100940287,0.0845459103584,-0.985292077065,61.3459661007,,,,,0.94,-4.88,-2.24,60.9175710678
-0.0397870019078,0.0796155706048,-0.978834867477,61.3483660221,,,,,-0.31,-5.04,-2.61,60.9184911251
-0.046734072268,0.0728806778789,-0.984504342079,61.3507621288,,,,,-3.41,-1.15,-2.99,60.9188849926
-0.0436787083745,0.0632406175137,-0.975596547127,61.3905479908,,,,,-1.11,-0.75,-2.72,60.9192490578
-0.0399674475193,0.0596845299006,-0.994642019272,61.3929820061,,,,,5.45,-2.89,-2.43,60.9196140766
-0.0462099760771,0.0635560899973,-0.998246669769,61.3953812122,,,,,6.39,-4.09,-2.59,60.9199781418
-0.0441213399172,0.0760316997766,-1.01235771179,61.3978071213,,,,,4.84,-4.36,-3.04,60.9208910465
-0.0305561516434,0.0939757376909,-1.00646460056,61.4350471497,,,,,-3.36,0.24,-3.73,60.9212830067
-0.0354628264904,0.0778573676944,-0.986404418945,61.4374551773,,,,,2.03,0.72,-2.95,60.9216480255
-0.047220915556,0.0529899671674,-0.982287883759,61.4398510456,,,,,6.08,-0.6,-2.47,60.922013998
-0.0569695681334,0.0645377859473,-0.987399458885,61.4422440529,,,,,8.28,-2.09,-2.21,60.9223771095
-0.0531091243029,0.0915162265301,-0.977314352989,61.4446761608,,,,,3.97,-2.7,-2.57,60.923320055
-0.0457660108805,0.0811586081982,-0.961156606674,61.481276989,,,,,-4.31,0.94,-2.87,60.9237141609
-0.0387344285846,0.0600094869733,-0.969806849957,61.4837150574,,,,,-1.94,1.03,-2.49,60.9241051674
-0.0342385172844,0.0739420875907,-0.970375955105,61.4861111641,,,,,1.78,0.26,-1.94,60.9244720936
-0.0324744731188,0.0759844332933,-0.959701299667,61.488505125,,,,,5.87,-1.68,-1.22,60.9248390198
-0.0405267998576,0.0602370202541,-0.971336364746,61.4909000397,,,,,4.52,-1.76,-1.32,60.9257531166
-0.0398411378264,0.069784142077,-0.963113546371,61.531001091,,,,,-1.86,1.4,-2.42,60.9261491299
-0.02965230681,0.0685017779469,-0.955315232277,61.5334351063,,,,,1.12,2.32,-2.43,60.9265141487
-0.0451554656029,0.0524875894189,-0.938632011414,61.5358450413,,,,,3.06,2.04,-2.24,60.9268860817
-0.0388611555099,0.0525667741895,-0.920554757118,61.538244009,,,,,3.94,1.75,-2.18,60.9272561073
-0.0317246392369,0.0686395466328,-0.883923530579,61.5406420231,,,,,2.85,2.33,-2.87,60.9281702042
-0.0360900163651,0.0712285265326,-0.870482087135,61.5803041458,,,,,2.81,5.19,-3.96,60.9285650253
-0.0359994098544,0.053805090487,-0.859469056129,61.5827031136,,,,,3.83,5.41,-3.91,60.9289300442
-0.0340502038598,0.0508994609118,-0.842751145363,61.5851659775,,,,,4.13,5.22,-3.78,60.9292941093
-0.0269833691418,0.0723809525371,-0.831224501133,61.5875639915,,,,,2.51,4.76,-4.21,60.9296591282
-0.0297491494566,0.0721462294459,-0.831541895866,61.6236360073,,,,,2.1,5.11,-4.79,60.9305691719
-0.0361856594682,0.0557243525982,-0.825596213341,61.6260302067,,,,,6.99,7.26,-4.7,60.9309630394
-0.0274799838662,0.0620527490973,-0.808209240437,61.628426075,,,,,8.41,7.1,-3.64,60.9313290119
-0.0215016417205,0.0912535265088,-0.779521346092,61.6308231354,,,,,5.13,5.36,-1.51,60.9316921234
-0.0272589251399,0.0960572659969,-0.768310189247,61.633259058,,,,,1.3,4.66,-1.1,60.9320571423
-0.025090072304,0.0649508759379,-0.782711744308,61.6712400913,,,,,-2.85,5.17,-1.49,60.9330010414
-0.00463436916471,0.0542434602976,-0.804484665394,61.6736810207,,,,,1.18,6.28,-1.13,60.9333970547
-0.00434388965368,0.0465170294046,-0.80038356781,61.6760771275,,,,,4.35,4.69,0.44,60.933765173
-0.0312107298523,0.0327492281795,-0.793816745281,61.6784801483,,,,,2.09,3.23,1.05,60.9341270924
-0.0313262715936,0.0357237756252,-0.790532410145,61.6808781624,,,,,-6.83,1.76,1.09,60.9344911575
-0.0149152465165,0.0447598099709,-0.784066855907,61.7207391262,,,,,-9.47,2.24,0.8,60.9354259968
-0.0159563459456,0.0443400070071,-0.773083150387,61.7231709957,,,,,-1.19,4.04,1.19,60.9358201027
-0.0263167433441,0.0525403916836,-0.749963521957,61.7255661488,,,,,2.18,3.27,1.54,60.9361841679
-0.0372085422277,0.0558595061302,-0.75639718771,61.7279641628,,,,,0.54,1.03,1.65,60.9365470409
-0.032894231379,0.0584540441632,-0.767489373684,61.7303590775,,,,,-3.21,0.71,1.39,60.9369111061
-0.0362268984318,0.0728498026729,-0.763130426407,61.7701921463,,,,,-7.11,2.72,0.99,60.9378201962
-0.046505689621,0.0535982549191,-0.782162904739,61.7725920677,,,,,-1.16,5.15,0.97,60.93821311
-0.0324521586299,0.0439692214131,-0.779482960701,61.7750279903,,,,,3.95,4.93,0.42,60.9385771751
-0.0148381441832,0.0661529302597,-0.767267942429,61.7774441242,,,,,2.89,4.29,-0.15,60.9389531612
-0.0229441486299,0.0724751651287,-0.760362446308,61.8134691715,,,,,-2.7,4.31,-1.42,60.9393210411
-0.0277964435518,0.0413298159838,-0.756571888924,61.8158681393,,,,,-3.81,5.3,-1.99,60.9402320385
-0.0241573788226,0.0232275966555,-0.774987876415,61.8182680607,,,,,1.07,8.49,-3.41,60.9406251907
-0.0180443003774,0.0551755130291,-0.759521603584,61.8206641674,,,,,1.49,8.45,-3.75,60.9409890175
-0.00897517800331,0.094658754766,-0.740933597088,61.8231019974,,,,,-2.15,7.25,-3.69,60.9413530827
-0.0294024273753,0.100735709071,-0.737781345844,61.8628261089,,,,,-3.55,6.76,-3.38,60.9417181015
-0.0376520603895,0.0747404694557,-0.726475596428,61.8652291298,,,,,-1.45,7.2,-2.89,60.9426350594
-0.0126355104148,0.0537817403674,-0.739481031895,61.8676261902,,,,,1.38,8.55,-3.09,60.943062067
-0.0034164134413,0.062093295157,-0.737893462181,61.8700251579,,,,,-2.54,8.87,-3.56,60.9434301853
-0.012170445174,0.0592148676515,-0.743444144726,61.8724219799,,,,,-5.19,8.66,-3.61,60.9437952042
-0.0231180414557,0.0248002130538,-0.763203799725,61.9127261639,,,,,-3.98,8.42,-3.55,60.9441599846
-0.0226018689573,0.0338543877006,-0.774856507778,61.9151670933,,,,,-0.28,8.76,-3.53,60.9450700283
-0.00805888697505,0.0565475672483,-0.763020098209,61.9175670147,,,,,3.22,10.14,-3.95,60.9454641342
-0.0116269625723,0.0546569302678,-0.748251020908,61.9199640751,,,,,-0.59,10.35,-4.06,60.9458291531
-0.0223202295601,0.0464469864964,-0.725518941879,61.9223570824,,,,,-6.09,10.49,-3.96,60.9461929798
-0.0187631063163,0.0515775308013,-0.730304062366,61.9616742134,,,,,-4.46,10.6,-3.65,60.946557045
-0.00904333591461,0.0564436689019,-0.749755620956,61.9641242027,,,,,4.24,10.71,-2.51,60.94749403
-0.0196656249464,0.0552198290825,-0.760080039501,61.9665269852,,,,,5.39,10.16,-1.16,60.9478881359
-0.0282448343933,0.0655911937356,-0.740980446339,61.9689221382,,,,,-4.13,9.46,-0.26,60.9482522011
-0.0152620114386,0.0848468095064,-0.71978700161,62.0052042007,,,,,-8.01,9.47,0.01,60.9486160278
-0.010982748121,0.0794783234596,-0.694532632828,62.0076069832,,,,,-8.67,9.68,0.21,60.948980093
-0.0240183286369,0.0505992174149,-0.702560484409,62.0099980831,,,,,1.27,9.96,0.82,60.9498929977
-0.0111022628844,0.027202071622,-0.747206687927,62.0123901367,,,,,0.2,8.93,0.53,60.9502851963
0.00153933104593,0.0244655888528,-0.746353387833,62.0148620605,,,,,-3.57,8.58,0.24,60.9506499767
-0.00999086722732,0.037599503994,-0.735459089279,62.0528361797,,,,,-7.04,8.62,-0.09,60.9510140419
-0.00384006276727,0.0504201799631,-0.711575448513,62.0552442074,,,,,-6.8,9.47,-0.76,60.9513781071
0.000715673086233,0.0695436149836,-0.742249369621,62.0576431751,,,,,-0.03,9.97,-1.26,60.9522871971
-0.0142104066908,0.0825150609016,-0.766256034374,62.0600550175,,,,,2.34,8.99,-1.73,60.9526910782
-0.0231848843396,0.072564214468,-0.758581578732,62.0624639988,,,,,-0.77,7.82,-1.61,60.9531261921
-0.0112285353243,0.0583394020796,-0.762828469276,62.1025700569,,,,,-1.47,7.53,-1.38,60.9534950256
-0.00747432000935,0.0594136565924,-0.762245953083,62.1050121784,,,,,-0.72,7.38,-1.21,60.9538609982
-0.00969878211617,0.0575623288751,-0.785744547844,62.107407093,,,,,2.27,7.21,-1.5,60.9547691345
-0.00258588418365,0.0533557459712,-0.790188848972,62.1098051071,,,,,0.23,6.37,-1.8,60.9551620483
-0.00725154206157,0.0483542755246,-0.78661775589,62.1122000217,,,,,-0.36,5.89,-1.31,60.9555280209
-0.0173573754728,0.0385801121593,-0.781769871712,62.1505181789,,,,,0.51,5.31,-0.68,60.9558911324
0.000441398588009,0.0312643051147,-0.759293794632,62.1529500484,,,,,5.33,4.15,-0.39,60.9562551975
0.00292972847819,0.0382058992982,-0.770154416561,62.1553461552,,,,,6.63,3.9,-0.92,60.9571661949
-0.0126691311598,0.0449872538447,-0.77253639698,62.1577441692,,,,,2.01,4.77,-2.0,60.9575631618
-0.0135771073401,0.0655432716012,-0.771339774132,62.1937441826,,,,,1.44,5.09,-1.48,60.957930088
-0.0129698179662,0.0714546442032,-0.772072374821,62.1961481571,,,,,7.13,4.75,-0.44,60.9582951069
-0.017396364361,0.0503240823746,-0.755666851997,62.1985461712,,,,,11.24,4.31,-0.72,60.958684206
-0.0242777429521,0.0316014289856,-0.774236857891,62.2009441853,,,,,13.5,4.11,-2.51,60.9595980644
-0.0116955265403,0.0564790666103,-0.786735057831,62.2033832073,,,,,7.84,5.37,-3.4,60.9599909782
0.00939207989722,0.0529592186213,-0.786794245243,62.2429862022,,,,,6.46,6.35,-2.2,60.9603540897
-0.0139858275652,0.0501204356551,-0.782701075077,62.245388031,,,,,9.43,6.19,-1.66,60.9607210159
-0.0346658453345,0.0762200579047,-0.766704916954,62.2477881908,,,,,15.89,5.36,-2.01,60.9610850811
-0.0163027979434,0.0904736369848,-0.771668970585,62.2501821518,,,,,16.07,5.21,-2.62,60.9619941711
-0.000654559466057,0.0744813159108,-0.791829288006,62.2525742054,,,,,7.79,6.25,-2.85,60.9623880386
-0.0067754983902,0.0404181554914,-0.813083827496,62.2923212051,,,,,6.98,6.25,-2.38,60.9627501965
-0.00661711394787,0.0399580299854,-0.816122829914,62.2947821617,,,,,10.48,5.24,-1.97,60.9631550312
4.78421570733e-05,0.0450484454632,-0.821957111359,62.29717803,,,,,12.51,4.75,-2.22,60.96352005
-0.00230847112834,0.0445301160216,-0.817051589489,62.299571991,,,,,11.71,4.98,-2.68,60.9644331932
-0.00366551987827,0.0367131084204,-0.790483653545,62.3019731045,,,,,8.15,5.85,-2.43,60.9648270607
-0.00858988799155,0.0308137107641,-0.776036739349,62.3403861523,,,,,7.36,5.14,-1.92,60.9651911259
-0.00734215788543,0.0416444092989,-0.786675095558,62.3427832127,,,,,8.16,4.31,-2.0,60.9655561447
0.0034894477576,0.0478492900729,-0.793255865574,62.3452210426,,,,,8.68,3.6,-2.44,60.9659202099
0.000596685451455,0.0417214408517,-0.810881078243,62.3476140499,,,,,7.93,4.16,-2.51,60.9668300152
-0.000442184391432,0.0160106848925,-0.857553899288,62.3855321407,,,,,7.15,5.94,-1.94,60.9672231674
-0.00357503071427,0.00402662344277,-0.883393287659,62.3879261017,,,,,7.43,5.38,-1.72,60.9675860405
-0.00435468740761,0.0465516895056,-0.872500419617,62.3903441429,,,,,6.9,3.4,-1.87,60.9679691792
-0.00575688108802,0.0776035040617,-0.831159412861,62.3927490711,,,,,5.66,3.14,-2.1,60.9683420658
-0.021778780967,0.0588320866227,-0.845353245735,62.3951871395,,,,,3.85,5.05,-2.37,60.9692640305
-0.012784704566,0.0568795353174,-0.84683907032,62.4345700741,,,,,5.53,6.96,-1.94,60.9696772099
-0.0109190009534,0.0642713978887,-0.854080557823,62.4369671345,,,,,6.95,5.38,-1.27,60.9700460434
-0.0143895000219,0.0614963173866,-0.847837150097,62.4393560886,,,,,6.04,3.99,-1.24,60.9704101086
-0.016263063997,0.0615044459701,-0.865003824234,62.441753149,,,,,2.24,3.8,-1.68,60.9707741737
-0.0222717560828,0.0589134022593,-0.888922214508,62.4441781044,,,,,0.92,5.39,-1.86,60.9716851711
-0.0117553621531,0.0596078783274,-0.900139331818,62.4839692116,,,,,3.65,8.93,-1.77,60.9720771313
0.00839417986572,0.0636627152562,-0.900068759918,62.4863669872,,,,,4.31,7.83,-1.82,60.9724421501
0.0121173271909,0.0553637593985,-0.897305071354,62.4887661934,,,,,2.68,4.76,-2.69,60.9728341103
-0.0122412890196,0.0484101772308,-0.892841219902,62.4911601543,,,,,0.95,4.69,-3.13,60.9732031822
