acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.00537702254951,0.0362456589937,-1.12471199036,40.9150540829,,,,,5.56,1.34,-2.82,40.8695549965
-0.00365055352449,0.0599812939763,-1.13493716717,40.9174489975,,,,,-6878658.58,-19293798.4,-5536481.3,40.8699510098
-0.000238833832555,0.0457819998264,-1.14288759232,40.919878006,,,,,-3.01,3.57,-3.82,40.8703169823
-0.00408709608018,0.0162596125156,-1.15386962891,40.9222781658,,,,,0.67,3.37,-3.44,40.8706820011
-0.00157883937936,0.0451274365187,-1.14138448238,40.924710989,,,,,6.45,1.85,-2.36,40.87104702
0.00726721994579,0.0640517175198,-1.14316678047,40.9271070957,,,,,6.23,1.26,-2.02,40.8719570637
0.00359659083188,0.0254646893591,-1.14504635334,40.9295010567,,,,,-1.95,0.71,-2.08,40.8723871708
0.00442525185645,0.0142690595239,-1.14179158211,40.9319410324,,,,,-3.8,0.46,-2.12,40.8727521896
0.00259501859546,0.0461605414748,-1.11896061897,40.9343791008,,,,,-4.37,0.5,-1.88,40.8731601238
-0.00494976527989,0.0431202575564,-1.12147152424,40.9367740154,,,,,-3.78,1.17,-1.75,40.8735260963
0.00160742003936,0.0168771985918,-1.11316931248,40.9391651154,,,,,-1.69,2.78,-1.7,40.8744390011
-0.000247990596108,0.0131686311215,-1.09843635559,40.9415850639,,,,,-1.31,2.73,-1.91,40.8748321533
-0.00139615673106,0.0297056715935,-1.09031093121,40.9440481663,,,,,-5.79,2.08,-2.28,40.8752031326
-0.00409386307001,0.03346593678,-1.0930711031,40.9464449883,,,,,-9.35,2.7,-2.61,40.8755741119
-0.00483322329819,0.0333507731557,-1.09457802773,40.9488320351,,,,,-12.13,5.52,-3.54,40.8759381771
-0.00647814944386,0.0309459660202,-1.11288106441,40.951225996,,,,,-9.62,6.5,-3.78,40.8768451214
-0.00166357855778,0.0380284711719,-1.11949324608,40.9537081718,,,,,1.96,4.15,-2.47,40.8772380352
0.00166885566432,0.0452035963535,-1.11774563789,40.9561271667,,,,,0.92,3.11,-1.76,40.8776040077
-0.00474653020501,0.043373323977,-1.10692036152,40.9585289955,,,,,-8.65,3.15,-1.19,40.8779690266
-0.00472239218652,0.0403905361891,-1.10617268085,40.9609270096,,,,,-12.71,3.72,-1.32,40.8783361912
-0.00376378744841,0.0352198332548,-1.09801542759,40.9633581638,,,,,-11.02,3.46,-1.15,40.8792471886
-0.00850236788392,0.0443813726306,-1.09093499184,40.9657800198,,,,,-2.75,1.54,0.28,40.8796420097
-0.0149309448898,0.0357784330845,-1.10817694664,40.9681720734,,,,,-4.68,0.53,1.43,40.8800070286
-0.0150623880327,0.0153577681631,-1.12224197388,40.970566988,,,,,-10.0,0.3,1.29,40.8803801537
-0.00161929044407,0.0113430526108,-1.1107262373,40.9730181694,,,,,-15.69,-0.2,0.78,40.8807520866
-0.00341832451522,0.021997326985,-1.09237635136,40.9754190445,,,,,-19.89,-2.23,-0.13,40.8816649914
0.000175675493665,0.0156837124377,-1.09801101685,40.9778470993,,,,,-11.48,-2.75,0.63,40.8820581436
0.00131547090132,0.0408442467451,-1.116543293,40.980243206,,,,,-10.26,-1.92,0.81,40.8824241161
-0.00414024107158,0.0626282989979,-1.13922953606,40.9826381207,,,,,-12.36,-2.32,0.38,40.8828110695
0.00443328917027,0.0194033253938,-1.13263356686,40.9850590229,,,,,-13.91,-3.84,0.1,40.8831870556
-0.000931227463298,0.000601693987846,-1.11372756958,40.9874670506,,,,,-14.54,-6.51,0.26,40.8841280937
-0.00129633012693,0.0401219576597,-1.10156440735,40.9898881912,,,,,-13.12,-4.75,0.93,40.8845231533
-0.00548582710326,0.0572757571936,-1.09410703182,40.9922840595,,,,,-9.96,-1.82,0.27,40.8848891258
0.000858686980791,0.0387371778488,-1.09029591084,40.9947121143,,,,,-7.64,-2.16,-0.41,40.8852519989
0.0046955794096,0.0217842552811,-1.08611965179,40.9971101284,,,,,-5.24,-3.61,-1.04,40.8856191635
0.00513162463903,0.0268239770085,-1.08020961285,40.99954319,,,,,-3.57,-6.42,-1.4,40.8865430355
0.00367833860219,0.0192795377225,-1.08143007755,41.0019462109,,,,,-11.3,-2.65,-1.94,40.8869411945
-0.000697532552294,0.0236651170999,-1.07903146744,41.0043921471,,,,,-12.27,-1.66,-2.65,40.8873062134
-0.00685687549412,0.0350587889552,-1.08792173862,41.0067911148,,,,,-10.68,-1.93,-3.27,40.8876709938
-0.0137449614704,0.0385257005692,-1.1136276722,41.0092082024,,,,,-3.3,-5.01,-3.24,40.888035059
-0.0133415944874,0.0383226275444,-1.11603701115,41.0116322041,,,,,-1.33,-5.99,-2.46,40.888944149
-0.0122127905488,0.0475450083613,-1.11514127254,41.014067173,,,,,-12.65,-3.77,-0.63,40.8893370628
0.000622091931291,0.0461811125278,-1.11640870571,41.0164661407,,,,,-19.49,-3.99,-0.82,40.889701128
0.00797025673091,0.0349730327725,-1.10624086857,41.0188651085,,,,,-18.13,-5.09,-0.71,40.8900661469
0.00200160220265,0.0393883660436,-1.09353208542,41.0212640762,,,,,-14.41,-5.95,-0.23,40.8904290199
0.00131687533576,0.0476053953171,-1.10344231129,41.0237162113,,,,,-8.29,-3.91,1.56,40.8913400173
-0.00757540762424,0.0525435581803,-1.11209344864,41.0261070728,,,,,-15.75,-3.6,1.06,40.8917341232
-0.0102629028261,0.0501739382744,-1.11793768406,41.0285041332,,,,,-19.14,-4.52,0.57,40.8920969963
-0.0217540077865,0.0340445935726,-1.12066340446,41.0309240818,,,,,-20.28,-5.46,0.28,40.8924620152
-0.0255998857319,0.029072554782,-1.11134815216,41.0333790779,,,,,-15.24,-4.55,0.56,40.8928730488
-0.0297595057636,0.0374425575137,-1.09576880932,41.0357861519,,,,,-10.96,-2.92,0.8,40.8937871456
-0.0421216487885,0.0342400372028,-1.09068453312,41.038184166,,,,,-6.23,-1.86,0.49,40.8941800594
-0.0470803827047,0.047796048224,-1.0983761549,41.0405721664,,,,,-8.14,-3.33,0.29,40.8945441246
-0.0691324397922,0.0464729890227,-1.09478330612,41.0429940224,,,,,-12.43,-4.92,0.43,40.8949091434
-0.0797528252006,0.0374551564455,-1.09205746651,41.0454201698,,,,,-12.85,-4.11,0.62,40.895275116
-0.0923298448324,0.0419506803155,-1.07684087753,41.0478191376,,,,,-8.55,-1.76,0.8,40.8962130547
-0.100351147354,0.0422084480524,-1.05691552162,41.0502181053,,,,,-1.5,-2.37,0.91,40.8966071606
-0.0999531596899,0.0285879801959,-1.05133056641,41.0526101589,,,,,-0.39,-4.48,1.19,40.8969731331
-0.1011999771,0.0302957836539,-1.05317306519,41.055049181,,,,,-2.81,-4.55,1.24,40.8973371983
0.00783519633114,0.0512786284089,-1.08943545818,41.0567100048,,,,,-9.63,-2.93,0.73,40.8977000713
0.0192491244525,0.0520006269217,-1.09135127068,41.0591061115,,,,,-11.39,-2.18,0.34,40.898622036
0.0224193520844,0.0462947785854,-1.09161281586,41.0615060329,,,,,-5.39,-2.21,0.6,40.8990180492
0.0146364420652,0.0448789224029,-1.09678196907,41.063945055,,,,,-2.82,-2.09,1.27,40.8993811607
0.0146735776216,0.0473458170891,-1.10240209103,41.0663511753,,,,,-3.55,-1.56,2.33,40.8997461796
0.0127650350332,0.043210208416,-1.11440432072,41.0690970421,,,,,-7.03,-1.62,2.36,40.9001100063
0.00490510836244,0.0460677370429,-1.11908233166,41.0715031624,,,,,-13.93,-2.36,1.62,40.9010272026
-0.0020333584398,0.0617392659187,-1.14422678947,41.0739371777,,,,,-13.15,-1.9,1.49,40.9014260769
0.000997569528408,0.068678714335,-1.16111052036,41.0763361454,,,,,-5.08,0.1,2.23,40.9017930031
0.00884572695941,0.0629273056984,-1.15478491783,41.0787360668,,,,,-1.85,0.34,2.51,40.902159214
-0.00317182019353,0.0609021037817,-1.15724980831,41.0811550617,,,,,-2.52,-1.64,2.0,40.9025239944
-0.0120804496109,0.056409984827,-1.16343057156,41.0835931301,,,,,-5.98,-2.74,1.24,40.9034671783
-0.000804416718893,0.0453158989549,-1.15735578537,41.085996151,,,,,-11.3,0.88,-0.85,40.9038600922
0.00100665923674,0.0408894345164,-1.14939463139,41.0883951187,,,,,-7.94,3.11,-1.11,40.9042241573
-0.000723270582967,0.0519535467029,-1.15470480919,41.0908122063,,,,,1.52,4.11,-1.16,40.9045901299
0.0138980206102,0.0541761368513,-1.16940808296,41.0932421684,,,,,3.9,2.7,-1.2,40.904954195
0.00904194545001,0.043772533536,-1.17359304428,41.095646143,,,,,-0.4,0.55,-1.56,40.9058670998
-0.0062736812979,0.0485060587525,-1.15955197811,41.098044157,,,,,-7.74,3.09,-2.16,40.9062612057
-0.0142392329872,0.0593801885843,-1.14761972427,41.1004390717,,,,,-6.32,6.26,-2.2,40.9066231251
-0.00900375470519,0.0427751913667,-1.12250804901,41.1028900146,,,,,-2.41,6.27,-1.95,40.9070119858
-0.0110806114972,0.020944846794,-1.11896181107,41.1052911282,,,,,3.26,4.18,-1.14,40.9073760509
-0.0117437429726,0.0416589900851,-1.11808669567,41.1076900959,,,,,2.82,3.6,-0.83,40.9082891941
0.00574469566345,0.0556819736958,-1.12245488167,41.1100890636,,,,,-5.98,6.1,-0.67,40.9086811543
0.0156956072897,0.0296333488077,-1.11116492748,41.1124889851,,,,,-7.89,6.83,-0.68,40.909044981
0.0362970493734,0.0303891208023,-1.09547495842,41.148348093,,,,,-7.94,6.77,-0.4,40.9094400406
0.0586438700557,0.0508652627468,-1.04719769955,41.1507601738,,,,,-6.74,6.7,-0.1,40.9098160267
0.0741041973233,0.0432069450617,-1.0192745924,41.1531991959,,,,,-3.25,7.45,0.58,40.9107251167
0.0839732140303,0.027764769271,-0.988880157471,41.1555981636,,,,,-1.71,8.21,0.95,40.9111180305
0.0841387808323,0.0248719584197,-0.982744812965,41.1579999924,,,,,-5.22,7.44,0.32,40.9114840031
0.0696661695838,0.0280479695648,-0.991254806519,41.19592309,,,,,-8.06,7.24,-0.44,40.9118471146
0.0502890944481,0.0410658195615,-1.01265609264,41.1983251572,,,,,-9.8,7.61,-1.39,40.9122121334
0.0447839908302,0.0325981974602,-1.03183376789,41.2007231712,,,,,-6.62,9.66,-2.8,40.9131700993
0.0475290492177,0.0443209558725,-1.03582274914,41.2031600475,,,,,4.41,9.42,-2.37,40.9135661125
0.0306012444198,0.0462839007378,-1.03148889542,41.2392241955,,,,,3.27,8.48,-2.1,40.9139301777
-0.00139804917853,0.021136874333,-1.03378796577,41.2416250706,,,,,-0.68,7.87,-2.13,40.9142940044
-0.0222491919994,0.0153526421636,-1.04084801674,41.244063139,,,,,-8.84,8.82,-2.72,40.914659977
-0.0501822084188,0.0144915971905,-1.02716934681,41.2464601994,,,,,-9.37,10.0,-2.65,40.9155700207
-0.0577528774738,0.0187128353864,-1.00200283527,41.2488591671,,,,,0.46,10.97,0.89,40.9159619808
-0.0365048646927,0.0182303506881,-1.01349258423,41.2887740135,,,,,-1.77,9.62,3.44,40.9163269997
-0.0339920967817,0.0239118877798,-1.02732765675,41.2911682129,,,,,-6.55,9.09,3.79,40.9166920185
-0.0409058853984,0.0372296050191,-1.03282392025,41.2936031818,,,,,-11.3,8.93,3.56,40.91705513
-0.0364708602428,0.0446246787906,-1.03735280037,41.2959971428,,,,,-14.53,9.49,2.48,40.9179611206
-0.0345242321491,0.0332849696279,-1.039321661,41.2983961105,,,,,-7.63,11.65,1.67,40.9183700085
-0.0363429263234,0.0385051295161,-1.04250979424,41.3378000259,,,,,-5.83,11.98,1.14,40.9187340736
-0.020570602268,0.0430424809456,-1.06422436237,41.340211153,,,,,-4.95,11.79,0.33,40.9191110134
-0.00859192945063,0.0396504551172,-1.0646545887,41.3426129818,,,,,-4.71,9.81,-1.72,40.9194800854
-0.0170922465622,0.0365548506379,-1.06338858604,41.345053196,,,,,-5.0,8.77,-2.54,40.9203960896
-0.0174974016845,0.0369529128075,-1.08301818371,41.3474500179,,,,,-5.43,10.2,-3.88,40.9207901955
-0.0069592166692,0.0511704459786,-1.0839111805,41.3846821785,,,,,-3.59,11.46,-4.17,40.9211552143
-0.0117508023977,0.0513727813959,-1.08832669258,41.3870820999,,,,,3.52,11.48,-4.3,40.9215190411
-0.0127616040409,0.0434388443828,-1.09174454212,41.3894782066,,,,,6.58,9.84,-3.92,40.9218840599
0.00646251812577,0.0387686863542,-1.08873915672,41.3918821812,,,,,5.39,6.32,-2.44,40.9228219986
0.000293601420708,0.0344596132636,-1.07393288612,41.42912817,,,,,-3.43,6.01,-1.65,40.9232211113
-0.00883361324668,0.0256321784109,-1.0667655468,41.4315321445,,,,,-5.76,7.32,-1.66,40.9235870838
-0.00300763361156,0.0315701961517,-1.08209490776,41.4339871407,,,,,-2.38,7.07,-1.46,40.9239521027
3.0975905247e-05,0.0483402833343,-1.0897783041,41.4363811016,,,,,5.41,4.89,0.01,40.9243171215
-0.00361221469939,0.0519608482718,-1.08866965771,41.4387760162,,,,,5.59,3.88,0.81,40.9252262115
0.000334719312377,0.0538730919361,-1.08791220188,41.4783229828,,,,,-8.54,3.72,0.82,40.9256219864
-0.000575534882955,0.0487126111984,-1.07905232906,41.4807231426,,,,,-11.63,3.85,0.26,40.9259870052
-0.00290142372251,0.0405780896544,-1.06120193005,41.4831562042,,,,,-9.38,3.63,-0.02,40.9263510704
0.00277885422111,0.0390559509397,-1.06837296486,41.4855570793,,,,,-5.99,3.62,0.29,40.9267151356
-0.00125702645164,0.0368379801512,-1.07499432564,41.487953186,,,,,-2.01,4.07,0.92,40.9276201725
-0.00192980829161,0.0304008368403,-1.07670247555,41.5280301571,,,,,-4.93,3.42,0.74,40.9280130863
0.00105504330713,0.024093227461,-1.07677078247,41.530424118,,,,,-9.2,1.21,0.34,40.9283761978
0.00282211601734,0.0219414290041,-1.069835186,41.5328559875,,,,,-9.8,0.52,0.4,40.9287409782
0.00561093725264,0.0249034706503,-1.06209945679,41.5352520943,,,,,-5.95,1.29,0.8,40.9291059971
0.000330601003952,0.031956680119,-1.06125760078,41.572081089,,,,,-1.91,2.03,1.03,40.9300551414
0.0019080491038,0.0455396920443,-1.06968128681,41.5745279789,,,,,6.59,-0.26,1.77,40.9304552078
0.0076717659831,0.0409508123994,-1.07508254051,41.5769221783,,,,,5.03,-1.83,2.01,40.9308199883
-0.000228427234106,0.0367021933198,-1.10821950436,41.5793170929,,,,,-3.01,-2.36,2.01,40.9311840534
-0.00802882760763,0.0440797507763,-1.12108266354,41.5817041397,,,,,-6.11,-1.13,1.73,40.9315471649
-0.00360628962517,0.0385974347591,-1.12574207783,41.6198751926,,,,,-3.58,1.37,1.38,40.9324581623
-0.00587303563952,0.0348032414913,-1.11686456203,41.6223080158,,,,,5.07,0.7,2.18,40.93288517
-0.00101717549842,0.0463689640164,-1.12474906445,41.6247429848,,,,,4.64,-1.03,3.17,40.9332530499
-0.000451914849691,0.0512591674924,-1.12189698219,41.6271400452,,,,,-0.34,-1.16,3.17,40.9336211681
-0.00238382443786,0.0528979301453,-1.11610245705,41.6295371056,,,,,-10.64,-0.41,2.17,40.9339849949
0.00346480496228,0.0465053543448,-1.1123675108,41.668815136,,,,,-11.88,-0.36,1.73,40.9348921776
0.0025085285306,0.0347875058651,-1.10563492775,41.6712150574,,,,,-0.47,-1.94,2.51,40.9352850914
0.0026738718152,0.0299637261778,-1.10197281837,41.6736500263,,,,,2.2,-2.3,2.97,40.9356491566
0.00593759678304,0.0314696207643,-1.11792397499,41.6760430336,,,,,-0.72,-2.72,2.82,40.9360141754
7.31499167159e-05,0.0389665290713,-1.12288844585,41.6784391403,,,,,-4.77,-3.22,2.25,40.9363780022
-0.0105733685195,0.0433805212379,-1.13406038284,41.7174870968,,,,,-10.0,-4.36,1.22,40.9372870922
-0.0208756811917,0.0466068834066,-1.1533946991,41.7198870182,,,,,-6.24,-3.46,1.25,40.937680006
-0.00342191942036,0.0470113381743,-1.14828181267,41.7222831249,,,,,1.81,-0.97,1.69,40.9380431175
0.00240533053875,0.0409628003836,-1.13568043709,41.7247130871,,,,,4.4,-0.66,1.72,40.9384071827
-0.00392967090011,0.0422263815999,-1.14065015316,41.7622520924,,,,,4.84,-1.36,1.59,40.9387722015
-0.00560491532087,0.0543927848339,-1.14976167679,41.7646892071,,,,,0.29,-3.74,1.04,40.9396810532
-0.0114714801311,0.0516723766923,-1.13805317879,41.7670850754,,,,,-4.33,-1.34,0.79,40.9400742054
-0.0159158818424,0.0366109013557,-1.12515640259,41.7694790363,,,,,-1.56,0.12,0.91,40.9404380322
-0.0157076306641,0.0351844578981,-1.12307476997,41.7718691826,,,,,2.82,0.56,1.09,40.9408020973
-0.0146809145808,0.0452932864428,-1.12434589863,41.8086211681,,,,,10.37,-1.92,1.14,40.9411671162
-0.0150118656456,0.0415067896247,-1.13199150562,41.8110361099,,,,,7.76,-3.94,0.45,40.9421181679
-0.0118856914341,0.0442011058331,-1.15454018116,41.8134810925,,,,,-1.78,-1.4,-0.35,40.9425210953
-0.0222267396748,0.0481757521629,-1.15384435654,41.8159110546,,,,,-4.73,1.53,-0.39,40.9429171085
-0.0281241126359,0.0579294636846,-1.13987803459,41.8183062077,,,,,-1.65,1.61,-0.11,40.9432830811
-0.0112052373588,0.0554815530777,-1.13301205635,41.8593192101,,,,,3.06,0.91,0.14,40.9436490536
-0.0133146420121,0.0434743314981,-1.12005376816,41.8617181778,,,,,8.98,-0.13,0.17,40.9445631504
-0.0271724574268,0.0447468832135,-1.11284661293,41.86414814,,,,,-3.17,0.92,-0.87,40.9449560642
-0.024529222399,0.0419979915023,-1.11613690853,41.8665430546,,,,,-7.84,0.72,-0.97,40.9453191757
-0.0250111930072,0.0475018769503,-1.13524091244,41.8689410686,,,,,-9.43,0.11,-0.79,40.9456841946
-0.0343375205994,0.0531824231148,-1.12874126434,41.9079511166,,,,,-2.49,-0.72,0.16,40.9460470676
-0.0374958664179,0.0692547410727,-1.10883629322,41.9103541374,,,,,3.29,-0.51,0.6,40.9469640255
-0.030953342095,0.0670376121998,-1.10496890545,41.9127531052,,,,,8.36,-0.38,0.74,40.9473161697
-0.0341361165047,0.0477624312043,-1.09667861462,41.9151961803,,,,,0.86,-2.59,0.0,40.9477081299
-0.0347019359469,0.0391798615456,-1.09663593769,41.9505782127,,,,,-6.53,-4.08,-0.33,40.9480721951
-0.0304738599807,0.0348615720868,-1.09749519825,41.9530260563,,,,,-5.97,-3.17,0.01,40.9484381676
-0.0241329334676,0.0432088077068,-1.09205806255,41.9554240704,,,,,7.1,1.34,2.03,40.9493441582
-0.0175089426339,0.0502168536186,-1.08214759827,41.9578220844,,,,,8.24,-0.74,2.2,40.9497401714
-0.0276919566095,0.041829623282,-1.08532655239,41.9602160454,,,,,4.94,-2.43,1.85,40.9501051903
-0.0330688133836,0.0482208430767,-1.08376097679,41.9983370304,,,,,0.84,-3.25,1.46,40.9504680634
-0.0352054461837,0.0583787336946,-1.06666350365,42.0007309914,,,,,-3.59,-1.19,1.28,40.9508330822
-0.0361454337835,0.0520902276039,-1.06125450134,42.0031599998,,,,,-2.32,0.59,1.59,40.9517409801
-0.032188244164,0.0426865071058,-1.05717778206,42.0055611134,,,,,9.39,-0.31,2.41,40.9521360397
-0.0428513064981,0.0547350868583,-1.05624115467,42.0079569817,,,,,11.54,-2.0,2.23,40.9525001049
-0.0453630387783,0.0670167654753,-1.06154847145,42.0486080647,,,,,9.36,-3.19,1.26,40.9529421329
-0.0411996692419,0.0611806586385,-1.05949187279,42.0510041714,,,,,5.78,-2.41,0.68,40.9533121586
-0.0325771346688,0.0522043257952,-1.02835834026,42.0534720421,,,,,-0.27,-0.83,-0.23,40.9542241096
-0.0380123630166,0.0266205500811,-1.0088070631,42.0558760166,,,,,2.03,-1.29,-0.28,40.9546170235
-0.0510261803865,0.0251768846065,-1.00931096077,42.058273077,,,,,9.29,-1.72,0.02,40.954982996
-0.0453715622425,0.0433057621121,-1.01370644569,42.0971360207,,,,,10.89,-1.51,-0.06,40.9553589821
-0.0341306626797,0.041186966002,-1.02017116547,42.0995440483,,,,,5.29,-1.87,-1.15,40.9557321072
-0.02693291381,0.0443195328116,-1.03554856777,42.1019420624,,,,,-0.09,-2.79,-1.92,40.956646204
-0.0316708311439,0.0537240058184,-1.02990436554,42.104391098,,,,,-4.75,-3.92,-1.89,40.9570381641
-0.0260054469109,0.050897218287,-1.04559266567,42.1406340599,,,,,-0.37,-2.81,-1.06,40.957403183
-0.0122879035771,0.0395596399903,-1.06390750408,42.1430711746,,,,,8.51,-0.93,0.0,40.9577720165
-0.0131953470409,0.038094073534,-1.06441760063,42.1454670429,,,,,9.29,-1.49,-0.24,40.9581360817
-0.0142788663507,0.0573977082968,-1.04564392567,42.1478631496,,,,,2.62,-4.33,-1.48,40.9590451717
-0.0146278887987,0.0691589862108,-1.06185793877,42.1502571106,,,,,-3.42,-4.37,-1.41,40.9594380856
-0.0108207166195,0.0641558617353,-1.07291269302,42.1891191006,,,,,1.19,-0.59,0.53,40.9598031044
-0.0133640542626,0.0571065098047,-1.07907402515,42.1915240288,,,,,6.23,0.6,1.37,40.9601690769
-0.0129992961884,0.0615588948131,-1.08020889759,42.1939520836,,,,,12.83,-0.69,1.64,40.9605331421
-0.0106871835887,0.0686640888453,-1.07571911812,42.1963500977,,,,,12.19,-2.28,1.2,40.9614441395
-0.0103790275753,0.0657391920686,-1.0465170145,42.1987481117,,,,,2.11,-2.48,0.38,40.9618370533
-0.0148249641061,0.0506846830249,-1.04084086418,42.2379050255,,,,,0.69,-1.34,0.58,40.9622001648
-0.0214394330978,0.0322807729244,-1.03907608986,42.2403011322,,,,,4.65,-0.77,1.2,40.9625639915
-0.0170997902751,0.0436826348305,-1.02732992172,42.2426960468,,,,,8.26,-1.55,1.44,40.9629600048
4.13811005719e+14,6.00556580342e+31,-4.95038774791e-24,42.2451272011,,,,,12.1,-3.22,1.74,40.9638681412
-0.000619282829575,0.0537993982434,-1.02162909508,42.2478291988,,,,,7.88,-3.16,1.73,40.9642870426
0.00776391196996,0.0367716997862,-1.0182248354,42.2860481739,,,,,0.42,-2.97,1.28,40.9646542072
-0.0134418420494,0.0380729213357,-1.0104777813,42.2884449959,,,,,-1.52,-3.04,1.04,40.9650189877
-0.0189361162484,0.0520899817348,-1.00430572033,42.2908401489,,,,,-1.3,-2.94,0.94,40.9653830528
-0.00662225857377,0.0569068342447,-0.995790600777,42.2932751179,,,,,4.43,-1.63,1.39,40.9662911892
-0.0107219964266,0.0472920015454,-0.994133114815,42.3292071819,,,,,10.07,-1.46,1.85,40.966684103
-0.00626234896481,0.0413777902722,-1.01324510574,42.3316090107,,,,,7.59,-2.39,1.43,40.9670491219
-0.0135026872158,0.0510279685259,-1.02302145958,42.334043026,,,,,0.11,-2.88,0.19,40.9674141407
-0.0149261169136,0.0526898801327,-1.02565920353,42.33644104,,,,,-1.62,-1.55,-0.18,40.9677801132
-0.00506416149437,0.0560312122107,-1.03644907475,42.3388371468,,,,,-0.37,0.42,-0.27,40.9686830044
-0.00720338895917,0.0550561025739,-1.04045629501,42.3781809807,,,,,13.75,2.12,0.51,40.9690752029
-0.0170237645507,0.0369212180376,-1.03471314907,42.3805730343,,,,,13.73,-0.78,0.32,40.9694390297
-0.0189900621772,0.0455554202199,-1.03310453892,42.3830041885,,,,,9.17,-1.2,-0.01,40.9698040485
-0.00774602591991,0.0639864206314,-1.03638005257,42.3854022026,,,,,4.05,-0.3,-0.33,40.97016716
-0.00341759994626,0.0619891509414,-1.02156543732,42.3878180981,,,,,0.85,3.62,-0.33,40.9710941315
-0.0097182393074,0.0468171983957,-1.01704001427,42.4283151627,,,,,14.06,4.85,0.73,40.9714970589
-0.0139513537288,0.0395737439394,-1.02874207497,42.4307160378,,,,,15.77,4.23,0.77,40.971861124
-0.011902295053,0.047699727118,-1.02885067463,42.4331440926,,,,,14.07,4.06,0.53,40.9722251892
-0.01229827106,0.0516002327204,-1.02894639969,42.4355430603,,,,,5.66,5.53,-0.34,40.972589016
-0.0134385898709,0.0588632524014,-1.02802824974,42.4379410744,,,,,2.69,6.58,-0.66,40.9735400677
-0.0185346975923,0.0637356862426,-1.02403497696,42.4758160114,,,,,6.55,7.57,-0.34,40.9739329815
-0.0289639979601,0.0630348920822,-1.02508807182,42.4782149792,,,,,9.07,7.62,-0.09,40.9742980003
-0.0168033242226,0.0524850040674,-1.05115675926,42.4806129932,,,,,10.97,7.95,0.15,40.9746620655
-0.00881343707442,0.038619980216,-1.06114697456,42.4830491543,,,,,10.42,7.86,0.21,40.9750270844
-0.0144613608718,0.0530258566141,-1.06524634361,42.5192110538,,,,,7.64,6.5,0.24,40.975965023
-0.0173048228025,0.0608350783587,-1.06429970264,42.5216090679,,,,,4.06,6.35,-0.95,40.9763581753
-0.0181101746857,0.0450612083077,-1.07710397243,42.5240421295,,,,,5.22,7.47,-1.7,40.9767241478
-0.0190068557858,0.0348739102483,-1.05617129803,42.5264391899,,,,,8.01,8.51,-2.36,40.977088213
-0.0217713490129,0.0429280400276,-1.05142354965,42.5288341045,,,,,15.19,8.28,-2.99,40.9774541855
