acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
-0.0056365057826,-0.0163142029196,-1.01926028728,80.9192922115,,,,,-52.51,-4.23,-175.81,80.8695821762
-0.00418012775481,-0.00987221486866,-1.02907335758,80.9216701984,,,,,-51.34,-3.22,-175.29,80.8699450493
0.0173326004297,-0.00950057245791,-1.04011213779,80.9240860939,,,,,-48.72,-2.86,-174.18,80.8703072071
0.00320504978299,-0.024158494547,-1.03812682629,80.9265182018,,,,,-48.35,-4.03,-174.07,80.8706691265
-0.0119939409196,-0.0153901614249,-1.01965868473,80.9288990498,,,,,-48.52,-6.7,-174.79,80.8715701103
-1.72707064975e-38,-2.01290579968e+11,5.70736983718e-06,80.9312591553,,,,,-48.5,-6.26,-175.41,80.8719601631
-0.00130816537421,0.00332124717534,-1.03468096256,80.9340012074,,,,,-49.8,-3.31,-174.99,80.8723220825
0.00451357848942,-0.00658230204135,-1.05025494099,80.9363760948,,,,,-50.83,-2.61,-174.9,80.8726830482
-0.000408558058552,-0.018213653937,-1.04830241203,80.938778162,,,,,-49.69,-4.58,-14372176.9,80.8730931282
-0.00193908053916,-0.0162055883557,-1.04274225235,80.9411690235,,,,,-46.54,-6.25,-175.77,80.8739731312
-0.00997839123011,0.00471903942525,-1.01900172234,80.943614006,,,,,-38.63,-6.74,-174.68,80.8743669987
-0.0103258304298,0.0136979836971,-1.00559091568,80.9459881783,,,,,-40.65,-5.44,-173.68,80.8747291565
0.00733530241996,0.00460103340447,-1.02951824665,80.9483890533,,,,,-49.02,-4.17,-172.83,80.8750910759
0.0106761483476,-0.00979593768716,-1.04352748394,80.9507820606,,,,,-51.28,-4.75,-173.17,80.8754529953
0.000182563555427,-0.0124088153243,-1.05289232731,80.9531910419,,,,,-46.3,-6.75,-173.95,80.8763639927
-0.0117518529296,0.00674613006413,-1.04563188553,80.9555699825,,,,,-38.16,-6.82,-172.67,80.8767549992
-0.0158541463315,0.00898208655417,-1.04016804695,80.9579770565,,,,,-42.08,-5.47,-170.86,80.877117157
-0.0086433365941,-0.0206169206649,-1.03527498245,80.9603760242,,,,,-48.5,-5.15,-170.98,80.8774960041
-0.00367319211364,-0.0151273161173,-1.00902152061,80.9627521038,,,,,-54.91,-5.37,-171.93,80.877874136
0.00807603169233,0.00247851572931,-1.00184738636,80.9651591778,,,,,-58.61,-6.65,-174.51,80.878786087
0.00354811362922,-0.00430703628808,-1.01959204674,80.9675769806,,,,,-44.61,-6.16,-174.04,80.8791861534
-0.0050584282726,-0.00187311880291,-1.02376973629,80.9699721336,,,,,-42.76,-5.55,-173.19,80.8795521259
-0.00802959688008,-0.00398115813732,-1.01783633232,80.9723761082,,,,,-49.38,-5.71,-173.18,80.879914999
-0.0134020261467,-0.0311159025878,-1.02002978325,80.9748220444,,,,,-55.0,-6.7,-174.04,80.8802762032
-0.00788492895663,-0.0206067729741,-1.02016949654,80.9771959782,,,,,-59.0,-7.78,-175.02,80.8811781406
-0.00900969654322,-0.00366311985999,-1.0230717659,80.9795720577,,,,,-51.34,-7.38,-174.94,80.8815681934
-0.0109623894095,-0.0102151539177,-1.04106497765,80.9819750786,,,,,-42.03,-4.63,-173.42,80.8819301128
-0.00580033659935,-0.00956684909761,-1.0344183445,80.9844110012,,,,,-41.47,-4.29,-173.35,80.8822901249
-0.0139932446182,0.00936413370073,-1.02451562881,80.9868061543,,,,,-44.16,-5.02,-173.9,80.8826520443
-0.020376432687,-0.00230662617832,-1.01407885551,80.9891810417,,,,,-52.4,-7.89,-176.0,80.8835840225
-0.0104481391609,-0.0197947900742,-1.02535963058,80.9915909767,,,,,-49.91,-5.84,-175.83,80.883975029
