acc x,acc y,acc z,accTime,com x,com y,com z,comTime,gyro x,gyro y,gyro z,gyroTime
0.0975185707211,-0.0192113798112,-0.99856030941,0.0153121948242,,,,,0.26,-0.69,0.43,0.0135860443115
0.0974075645208,-0.0201778747141,-0.999914169312,0.018443107605,,,,,0.29,-0.68,0.44,0.014151096344
0.0989075824618,-0.0194707717746,-1.0000243187,0.0220580101013,,,,,0.33,-0.69,0.46,0.0146989822388
0.100166082382,-0.0193883739412,-0.998979091644,0.0357530117035,,,,,0.32,-0.71,0.47,0.0160920619965
0.0999624654651,-0.0193798709661,-0.999186635017,0.0388700962067,,,,,0.22,-0.77,-14372176.9,0.0167081356049
0.0998900234699,-0.0190254412591,-0.999337077141,0.0420219898224,,,,,0.15,-0.76,0.61,0.0173070430756
0.0995335355401,-0.0183124896139,-0.99810218811,0.0557141304016,,,,,0.15,-0.74,0.63,0.0178530216217
0.098814278841,-0.0170902516693,-0.996961116791,0.0588080883026,,,,,0.16,-0.72,0.66,0.0192182064056
0.098683193326,-0.0177935659885,-0.99605512619,0.0619401931763,,,,,0.22,-0.71,0.67,0.0198211669922
0.0985169112682,-0.019049724564,-0.994932174683,0.0655951499939,,,,,0.32,-0.71,0.66,0.0203711986542
0.0979196578264,-0.0186843108386,-0.994372844696,0.0692501068115,,,,,0.37,-0.7,0.65,0.0209171772003
0.0963877215981,-0.0188822690398,-0.99590575695,0.0723490715027,,,,,0.46,-0.68,0.65,0.0214650630951
0.0953828394413,-0.019951865077,-0.998675823212,0.0760011672974,,,,,0.49,-0.67,0.64,0.0328810214996
0.0968999862671,-0.0201107468456,-0.998137712479,0.0791339874268,,,,,0.56,-0.67,0.57,0.0334951877594
0.0982700288296,-0.0201176721603,-0.995736837387,0.0827541351318,,,,,0.58,-0.68,0.55,0.0340440273285
0.0971807315946,-0.0207051578909,-0.997409582138,0.086403131485,,,,,0.57,-0.68,0.56,0.0345900058746
0.0971837118268,-0.0201106071472,-0.998417615891,0.0900220870972,,,,,0.55,-0.69,0.59,0.0351560115814
0.098360016942,-0.0184071362019,-0.997684717178,0.0936779975891,,,,,0.48,-0.71,0.66,0.0365262031555
0.0981163680553,-0.017973376438,-0.998511552811,0.0972611904144,,,,,0.39,-0.75,-8656782.34,0.0371270179749
0.098749756813,-0.0190031528473,-0.997424721718,0.100906133652,,,,,0.28,-0.8,0.76,0.0377261638641
0.0996673479676,-0.0201151445508,-0.994799256325,0.104552030563,,,,,0.23,-0.8,0.81,0.0382730960846
0.0992940217257,-0.0212142821401,-0.995563983917,0.107631206512,,,,,0.22,-0.8,0.82,0.039694070816
0.0984198004007,-0.0205164346844,-0.997120022774,0.111227035522,,,,,0.19,-0.81,-14372176.9,0.0402920246124
0.0979013293982,-0.0190738048404,-0.996215939522,0.114878177643,,,,,0.15,-0.84,0.54,0.0408861637115
0.0972663983703,-0.0188355240971,-0.994905471802,0.118505001068,,,,,0.14,-0.85,0.51,0.0414299964905
0.0975884050131,-0.0188287254423,-0.994909524918,0.122071027756,,,,,0.14,-0.86,0.47,0.0528471469879
0.0990765914321,-0.018967313692,-0.996336579323,0.125712156296,,,,,0.17,-0.86,0.42,0.0534670352936
0.0982074737549,-0.0205034650862,-0.998425960541,0.129328012466,,,,,0.21,-0.86,0.34,0.0540201663971
0.0974874868989,-0.0204579960555,-0.998246431351,0.132966995239,,,,,0.24,-0.85,0.31,0.054573059082
0.0987402573228,-0.0192203726619,-0.995977759361,0.136594057083,,,,,0.27,-0.85,0.3,0.0551221370697
0.0985166728497,-0.0200469847769,-0.994408845901,0.14019203186,,,,,0.28,-0.85,0.33,0.0564880371094
0.0969240888953,-0.0216347128153,-0.994369626045,0.143857002258,,,,,0.45,-8657213.54,-14372176.9,0.0570809841156
0.0967422127724,-0.0210101120174,-0.994861364365,0.147447109222,,,,,0.21,-0.91,0.53,0.0576751232147
0.0979999750853,-0.0192765872926,-0.994343757629,0.151030063629,,,,,0.21,-0.91,0.55,0.0582191944122
0.0981867462397,-0.0186684336513,-0.99491083622,0.154670000076,,,,,0.21,-0.94,0.61,0.0595810413361
0.0972248762846,-0.0186552349478,-0.995922684669,0.157774209976,,,,,0.21,-0.98,-8656782.34,0.0601940155029
0.0969482883811,-0.0196163281798,-0.996599197388,0.161406040192,,,,,0.24,-1.0,0.79,0.0607969760895
0.0966084226966,-0.0204208996147,-0.997965216637,0.165033102036,,,,,0.26,-0.99,0.77,0.0613420009613
0.0950925350189,-0.0208871513605,-0.997894406319,0.168666124344,,,,,0.32,-0.95,0.72,0.0627181529999
0.0957739725709,-0.0211141686887,-0.996858358383,0.171755075455,,,,,0.32,-0.93,0.64,0.0633571147919
0.0975970253348,-0.0206715762615,-0.996819853783,0.175395011902,,,,,0.31,-0.94,0.61,0.063903093338
0.0983384624124,-0.0191975720227,-0.996746182442,0.178970098495,,,,,0.3,-0.96,0.58,0.0644559860229
0.0981531739235,-0.0185542497784,-0.995843410492,0.182593107224,,,,,0.27,-0.99,0.52,0.0650022029877
0.0968485400081,-0.0205943547189,-0.995591878891,0.185779094696,,,,,0.24,-1.0,0.5,0.0664150714874
0.0966035947204,-0.0214146971703,-0.99597632885,0.18937420845,,,,,0.15,-0.97,0.53,0.0670042037964
0.0989956259727,-0.0190491322428,-0.994938731194,0.192992210388,,,,,0.14,-0.96,0.59,0.0675511360168
0.101703763008,-0.0179411172867,-0.994748353958,0.196602106094,,,,,0.15,-0.97,0.6,0.0681090354919
0.101488441229,-0.0191960800439,-0.997463345528,0.199705123901,,,,,0.17,-0.97,0.61,0.0686600208282
0.100486390293,-0.0195152964443,-0.997975230217,0.203543186188,,,,,0.2,-0.94,0.6,0.0700330734253
0.0999894961715,-0.0184606481344,-0.99452316761,0.206679105759,,,,,0.59,-8657213.3,-14372264.11,0.0706210136414
0.0996683388948,-0.0185133907944,-0.992941975594,0.209787130356,,,,,0.18,-0.78,0.56,0.0712161064148
